constellation,number_of_satellites,total_area_earth_km_sq,elevation_angle,altitude_km,satellite_centric_angle,earth_central_angle,signal_path_km,coverage_area_per_sat_sqkm,dl_frequency_hz,dl_bandwidth_hz,power_dbw,receiver_gain_db,earth_atmospheric_losses_db,all_other_losses_db,subscribers_low,subscribers_baseline,subscribers_high,subscriber_traffic_percent,satellite_coverage_area_km,percent_coverage,path_loss_db,losses_db,antenna_gain_db,eirp_db,noise_db,received_power_db,cnr_db,spectral_efficiency_bphz,channel_capacity_mbps,capacity_per_single_satellite_mbps,constellation_capacity_mbps,cnr_scenario
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,12293088994,12000000.0,52,32,6,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.2876,6.53,43.9526,95.9526,-89.9978,-84.865,5.1328,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,12907041760,12000000.0,57,31,11,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.7334,11.53,43.4958,100.4958,-89.9978,-86.7676,3.2302,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,8,35786,8.61501008946883,73.38498991053117,40800.6248,182508863.1083,12766617443,12000000.0,55,32,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.7749,18.53,44.9437,99.9437,-89.9978,-93.3612,-3.3634,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,12075411609,12000000.0,50,34,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.3374,15.53,43.9615,93.9615,-89.9978,-93.9059,-3.9081,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,12036833107,12000000.0,63,31,10,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.1496,10.53,42.4114,105.4114,-89.9978,-80.2682,9.7296,2.370043,28.4405,564259.8374,7183023.6896,high
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,11922604461,12000000.0,63,32,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.2499,15.53,41.6379,104.6379,-89.9978,-85.142,4.8558,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,12237946618,12000000.0,65,32,8,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.3162,8.53,43.3094,108.3094,-89.9978,-74.5368,15.461,3.620536,43.4464,861977.2109,10972961.8125,high
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,12127305398,12000000.0,50,31,6,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.1921,6.53,42.3963,92.3963,-89.9978,-89.3258,0.672,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,13461566208,12000000.0,60,33,2,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.3044,2.53,42.4539,102.4539,-89.9978,-74.3805,15.6173,3.620536,43.4464,861977.2109,10972961.8125,high
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,12313329150,12000000.0,55,31,2,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.415,2.53,44.345,99.345,-89.9978,-78.6,11.3978,2.745734,32.9488,653704.3507,8321654.3642,high
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,10595489192,12000000.0,63,32,1,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.1788,1.53,41.5487,104.5487,-89.9978,-70.1601,19.8377,4.735354,56.8242,1127393.0803,14351701.7894,high
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,12073417892,12000000.0,53,31,10,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.2441,10.53,44.0646,97.0646,-89.9978,-88.7095,1.2883,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,13063967937,12000000.0,65,31,6,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.9062,6.53,44.8973,109.8973,-89.9978,-72.5389,17.4589,3.841226,46.0947,914519.0861,11641824.935,high
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,12578159048,12000000.0,57,31,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.5317,14.53,43.2805,100.2805,-89.9978,-89.7812,0.2166,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,12779583147,12000000.0,55,32,3,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.8297,3.53,42.8923,97.8923,-89.9978,-80.4674,9.5304,2.370043,28.4405,564259.8374,7183023.6896,high
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,12830948220,12000000.0,51,32,16,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.7272,16.53,44.1799,95.1799,-89.9978,-96.0773,-6.0795,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,11336471656,12000000.0,50,32,7,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.6743,7.53,41.9503,91.9503,-89.9978,-89.254,0.7438,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,12642528592,12000000.0,57,33,8,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.6442,8.53,42.1948,99.1948,-89.9978,-82.9794,7.0184,1.896173,22.7541,451440.8678,5746848.3091,high
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,13048536778,12000000.0,65,31,13,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.8281,13.53,42.3104,107.3104,-89.9978,-82.0477,7.9501,2.062148,24.7458,490956.1958,6249878.4346,high
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,12195793230,12000000.0,58,30,9,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.2186,9.53,42.1326,100.1326,-89.9978,-85.616,4.3818,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,8,35786,8.61501008946883,73.38498991053117,40800.6248,182508863.1083,11190481888,12000000.0,55,34,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.6303,18.53,42.2462,97.2462,-89.9978,-92.9141,-2.9163,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,13354292395,12000000.0,57,33,11,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.0744,11.53,44.5187,101.5187,-89.9978,-84.0857,5.9121,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,11544349241,12000000.0,61,32,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8778,5.53,41.7386,102.7386,-89.9978,-76.6692,13.3286,3.077225,36.9267,732625.728,9326325.5174,high
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,12215168898,12000000.0,61,30,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.3227,14.53,43.8162,104.8162,-89.9978,-86.0365,3.9613,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,12094053269,12000000.0,63,33,6,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.3739,6.53,42.9285,105.9285,-89.9978,-73.9754,16.0224,3.841226,46.0947,914519.0861,11641824.935,high
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,11553303725,12000000.0,51,31,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8845,14.53,42.8603,93.8603,-89.9978,-95.5542,-5.5564,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,10995538145,12000000.0,65,31,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.3637,17.53,41.4627,106.4627,-89.9978,-85.431,4.5668,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,11451178492,12000000.0,60,34,3,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.7845,3.53,43.5009,103.5009,-89.9978,-71.8136,18.1842,4.338659,52.0639,1032947.9347,13149425.1885,high
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,10741747974,12000000.0,58,32,12,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.1835,12.53,42.3389,100.3389,-89.9978,-85.3746,4.6232,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,11969199097,12000000.0,51,30,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.146,5.53,41.9835,92.9835,-89.9978,-88.6925,1.3053,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,12015026531,12000000.0,54,33,7,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.1339,7.53,41.6559,95.6559,-89.9978,-85.008,4.9898,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,13413422490,12000000.0,51,30,16,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.1812,16.53,42.8423,93.8423,-89.9978,-99.8689,-9.8711,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,13473597544,12000000.0,65,33,6,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.289,6.53,42.9818,107.9818,-89.9978,-72.8372,17.1606,3.841226,46.0947,914519.0861,11641824.935,high
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,11049337621,12000000.0,57,34,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.5431,18.53,43.6714,100.6714,-89.9978,-89.4017,0.5961,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,13386092025,12000000.0,63,32,9,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.2325,9.53,44.8439,107.8439,-89.9978,-76.9186,13.0792,3.077225,36.9267,732625.728,9326325.5174,high
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,11927807462,12000000.0,53,33,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.0932,18.53,42.3747,95.3747,-89.9978,-96.2485,-6.2507,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,13487228271,12000000.0,57,31,12,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.1153,12.53,43.5925,100.5925,-89.9978,-88.0528,1.945,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,11075015648,12000000.0,54,33,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.4037,5.53,41.0192,95.0192,-89.9978,-82.9145,7.0833,1.896173,22.7541,451440.8678,5746848.3091,high
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,12490013382,12000000.0,65,33,12,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.4256,12.53,43.0999,108.0999,-89.9978,-77.8557,12.1421,2.856231,34.2748,680011.4765,8656553.1674,high
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,11963377715,12000000.0,50,32,11,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.1646,11.53,42.9243,92.9243,-89.9978,-92.7703,-2.7725,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,11331782410,12000000.0,51,31,10,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.648,10.53,43.405,94.405,-89.9978,-90.773,-0.7752,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,10813781580,12000000.0,63,32,11,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.3789,11.53,43.3332,106.3332,-89.9978,-78.5757,11.4221,2.745734,32.9488,653704.3507,8321654.3642,high
