constellation,subscribers_low,subscribers_baseline,subscribers_high,capex_costs,opex_costs,total_cost_ownership,assessment_period_year,capex_scenario,opex_scenario
Kuiper,1500000,2500000,3500000,3679877070.0,74042240,4056370990.4428782,5,Baseline,Baseline
Kuiper,1500000,2500000,3500000,3679877070.0,74047240,4056392926.499161,5,Baseline,Baseline
Kuiper,1500000,2500000,3500000,3679877070.0,74052240,4056414862.555443,5,Baseline,Baseline
Kuiper,1500000,2500000,3500000,3032677070.0,-25857760,2970888585.922132,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,-25852760,2970910521.9784145,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,-25847760,2970932458.034697,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,-25857760,3294488585.922132,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,-25852760,3294510521.9784145,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,-25847760,3294532458.034697,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,-25857760,3618088585.922132,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,-25852760,3618110521.9784145,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,-25847760,3618132458.034697,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,24142240,3190249148.7453284,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,24147240,3190271084.801611,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,24152240,3190293020.857893,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,24142240,3513849148.7453284,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,24147240,3513871084.801611,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,24152240,3513893020.857893,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,24142240,3837449148.7453284,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,24147240,3837471084.801611,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,24152240,3837493020.857893,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,74142240,3409609711.568525,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,74147240,3409631647.624807,5,Baseline,High
Kuiper,1500000,2500000,3500000,3032677070.0,74152240,3409653583.6810894,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,74142240,3733209711.568525,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,74147240,3733231647.624807,5,Baseline,High
Kuiper,1500000,2500000,3500000,3356277070.0,74152240,3733253583.6810894,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,74142240,4056809711.568525,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,74147240,4056831647.624807,5,Baseline,High
Kuiper,1500000,2500000,3500000,3679877070.0,74152240,4056853583.6810894,5,Baseline,High
Kuiper,1500000,2500000,3500000,3033877070.0,-26057760,2971211143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,-26052760,2971233079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,-26047760,2971255015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,-26057760,3294811143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,-26052760,3294833079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,-26047760,3294855015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,-26057760,3618411143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,-26052760,3618433079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,-26047760,3618455015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,23942240,3190571706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,23947240,3190593642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,23952240,3190615578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,23942240,3514171706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,23947240,3514193642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,23952240,3514215578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,23942240,3837771706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,23947240,3837793642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,23952240,3837815578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,73942240,3409932269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,73947240,3409954205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,73952240,3409976141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,73942240,3733532269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,73947240,3733554205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3357477070.0,73952240,3733576141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,73942240,4057132269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,73947240,4057154205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3681077070.0,73952240,4057176141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3033877070.0,-25957760,2971649864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,-25952760,2971671800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,-25947760,2971693736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,-25957760,3295249864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,-25952760,3295271800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,-25947760,3295293736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,-25957760,3618849864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,-25952760,3618871800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,-25947760,3618893736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,24042240,3191010427.6196823,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,24047240,3191032363.6759644,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,24052240,3191054299.732247,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,24042240,3514610427.6196823,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,24047240,3514632363.6759644,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,24052240,3514654299.732247,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,24042240,3838210427.6196823,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,24047240,3838232363.6759644,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,24052240,3838254299.732247,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,74042240,3410370990.4428782,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,74047240,3410392926.499161,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,74052240,3410414862.555443,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,74042240,3733970990.4428782,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,74047240,3733992926.499161,5,High,Baseline
Kuiper,1500000,2500000,3500000,3357477070.0,74052240,3734014862.555443,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,74042240,4057570990.4428782,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,74047240,4057592926.499161,5,High,Baseline
Kuiper,1500000,2500000,3500000,3681077070.0,74052240,4057614862.555443,5,High,Baseline
Kuiper,1500000,2500000,3500000,3033877070.0,-25857760,2972088585.922132,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,-25852760,2972110521.9784145,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,-25847760,2972132458.034697,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,-25857760,3295688585.922132,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,-25852760,3295710521.9784145,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,-25847760,3295732458.034697,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,-25857760,3619288585.922132,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,-25852760,3619310521.9784145,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,-25847760,3619332458.034697,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,24142240,3191449148.7453284,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,24147240,3191471084.801611,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,24152240,3191493020.857893,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,24142240,3515049148.7453284,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,24147240,3515071084.801611,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,24152240,3515093020.857893,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,24142240,3838649148.7453284,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,24147240,3838671084.801611,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,24152240,3838693020.857893,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,74142240,3410809711.568525,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,74147240,3410831647.624807,5,High,High
Kuiper,1500000,2500000,3500000,3033877070.0,74152240,3410853583.6810894,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,74142240,3734409711.568525,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,74147240,3734431647.624807,5,High,High
Kuiper,1500000,2500000,3500000,3357477070.0,74152240,3734453583.6810894,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,74142240,4058009711.568525,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,74147240,4058031647.624807,5,High,High
Kuiper,1500000,2500000,3500000,3681077070.0,74152240,4058053583.6810894,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,-26057760,2973811143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,-26052760,2973833079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,-26047760,2973855015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,-26057760,3297411143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,-26052760,3297433079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,-26047760,3297455015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,-26057760,3621011143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,-26052760,3621033079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,-26047760,3621055015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,23942240,3193171706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,23947240,3193193642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,23952240,3193215578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,23942240,3516771706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,23947240,3516793642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,23952240,3516815578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,23942240,3840371706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,23947240,3840393642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,23952240,3840415578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,73942240,3412532269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,73947240,3412554205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,73952240,3412576141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,73942240,3736132269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,73947240,3736154205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3360077070.0,73952240,3736176141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,73942240,4059732269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,73947240,4059754205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3683677070.0,73952240,4059776141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3036477070.0,-25957760,2974249864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,-25952760,2974271800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,-25947760,2974293736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,-25957760,3297849864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,-25952760,3297871800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,-25947760,3297893736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,-25957760,3621449864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,-25952760,3621471800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,-25947760,3621493736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,24042240,3193610427.6196823,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,24047240,3193632363.6759644,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,24052240,3193654299.732247,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,24042240,3517210427.6196823,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,24047240,3517232363.6759644,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,24052240,3517254299.732247,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,24042240,3840810427.6196823,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,24047240,3840832363.6759644,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,24052240,3840854299.732247,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,74042240,3412970990.4428782,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,74047240,3412992926.499161,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,74052240,3413014862.555443,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,74042240,3736570990.4428782,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,74047240,3736592926.499161,5,High,Baseline
Kuiper,1500000,2500000,3500000,3360077070.0,74052240,3736614862.555443,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,74042240,4060170990.4428782,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,74047240,4060192926.499161,5,High,Baseline
Kuiper,1500000,2500000,3500000,3683677070.0,74052240,4060214862.555443,5,High,Baseline
Kuiper,1500000,2500000,3500000,3036477070.0,-25857760,2974688585.922132,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,-25852760,2974710521.9784145,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,-25847760,2974732458.034697,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,-25857760,3298288585.922132,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,-25852760,3298310521.9784145,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,-25847760,3298332458.034697,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,-25857760,3621888585.922132,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,-25852760,3621910521.9784145,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,-25847760,3621932458.034697,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,24142240,3194049148.7453284,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,24147240,3194071084.801611,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,24152240,3194093020.857893,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,24142240,3517649148.7453284,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,24147240,3517671084.801611,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,24152240,3517693020.857893,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,24142240,3841249148.7453284,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,24147240,3841271084.801611,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,24152240,3841293020.857893,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,74142240,3413409711.568525,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,74147240,3413431647.624807,5,High,High
Kuiper,1500000,2500000,3500000,3036477070.0,74152240,3413453583.6810894,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,74142240,3737009711.568525,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,74147240,3737031647.624807,5,High,High
Kuiper,1500000,2500000,3500000,3360077070.0,74152240,3737053583.6810894,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,74142240,4060609711.568525,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,74147240,4060631647.624807,5,High,High
Kuiper,1500000,2500000,3500000,3683677070.0,74152240,4060653583.6810894,5,High,High
Kuiper,1500000,2500000,3500000,3037677070.0,-26057760,2975011143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,-26052760,2975033079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,-26047760,2975055015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,-26057760,3298611143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,-26052760,3298633079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,-26047760,3298655015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,-26057760,3622211143.6708393,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,-26052760,3622233079.727122,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,-26047760,3622255015.783404,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,23942240,3194371706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,23947240,3194393642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,23952240,3194415578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,23942240,3517971706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,23947240,3517993642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,23952240,3518015578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,23942240,3841571706.4940357,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,23947240,3841593642.5503182,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,23952240,3841615578.6066003,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,73942240,3413732269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,73947240,3413754205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,73952240,3413776141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,73942240,3737332269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,73947240,3737354205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3361277070.0,73952240,3737376141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,73942240,4060932269.317232,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,73947240,4060954205.373514,5,High,Low
Kuiper,1500000,2500000,3500000,3684877070.0,73952240,4060976141.4297967,5,High,Low
Kuiper,1500000,2500000,3500000,3037677070.0,-25957760,2975449864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3037677070.0,-25952760,2975471800.852768,5,High,Baseline
Kuiper,1500000,2500000,3500000,3037677070.0,-25947760,2975493736.9090505,5,High,Baseline
Kuiper,1500000,2500000,3500000,3361277070.0,-25957760,3299049864.796486,5,High,Baseline
Kuiper,1500000,2500000,3500000,3361277070.0,-25952760,3299071800.852768,5,High,Baseline
